default_channel_grouping,date,users,new_users,sessions,bounce_rate,pages_per_session,avg__session_duration,ecommerce_conversion_rate,transactions,revenue
Organic Search,2019-05-11,80,48,101,0.3564356435643564,5.683168316831683,188.64356435643563,0,0,0
Organic Search,2019-09-01,80,57,94,0.4787234042553192,4,132.0531914893617,0,0,0
Organic Search,2019-09-28,80,59,97,0.38144329896907214,4.639175257731959,168.2164948453608,0.010309278350515464,1,5
Organic Search,2019-10-05,80,57,95,0.3894736842105263,4.705263157894737,229.76842105263157,0.010526315789473684,1,15.4
Organic Search,2019-11-16,80,57,87,0.2413793103448276,6.586206896551724,278.7701149425287,0,0,0
Referral,2019-12-31,80,42,94,0.39361702127659576,5.5212765957446805,274.27659574468083,0,0,0
Social,2019-01-12,80,72,83,0.6024096385542169,3.3855421686746987,74.4578313253012,0,0,0
Social,2019-01-22,80,68,86,0.5116279069767442,2.895348837209302,106.74418604651163,0,0,0
Social,2019-03-09,80,74,84,0.5714285714285714,2.642857142857143,50.61904761904762,0,0,0
Social,2019-03-18,80,69,83,0.6024096385542169,2.6506024096385543,99.24096385542168,0,0,0
Social,2019-04-15,80,76,82,0.573170731707317,3.0609756097560976,130.0121951219512,0,0,0
Social,2019-08-21,80,70,86,0.6162790697674418,4.476744186046512,141.03488372093022,0,0,0
Social,2019-12-16,80,72,82,0.45121951219512196,4.304878048780488,95.79268292682927,0,0,0
(Other),2019-05-07,79,51,86,0.37209302325581395,3.7790697674418605,195.58139534883722,0,0,0
(Other),2019-05-09,79,57,84,0.3333333333333333,5.464285714285714,257.95238095238096,0,0,0
(Other),2019-08-07,79,47,85,0.25882352941176473,5.2,194.74117647058824,0,0,0
(Other),2019-12-03,79,51,85,0.3764705882352941,4.458823529411765,205.34117647058824,0,0,0
Affiliates,2019-04-23,79,60,81,0.5679012345679012,2.6790123456790123,158.17283950617283,0,0,0
Affiliates,2019-05-22,79,66,86,0.4883720930232558,2.616279069767442,184.19767441860466,0,0,0
Organic Search,2019-10-27,79,54,88,0.3068181818181818,5.125,254.125,0,0,0
Organic Search,2019-11-01,79,57,91,0.17582417582417584,6.934065934065934,285.68131868131866,0,0,0
Organic Search,2019-11-30,79,61,91,0.3076923076923077,5.428571428571429,204.47252747252747,0.01098901098901099,1,13
Social,2019-01-17,79,66,81,0.6049382716049383,2.8395061728395063,69.71604938271605,0,0,0
Social,2019-01-28,79,70,83,0.6987951807228916,2.433734939759036,52.83132530120482,0,0,0
Social,2019-02-20,79,66,81,0.5679012345679012,3.259259259259259,72.5925925925926,0,0,0
Social,2019-03-12,79,74,84,0.5833333333333334,3.1666666666666665,102.30952380952381,0,0,0
Social,2019-03-20,79,63,84,0.5714285714285714,2.6547619047619047,93.07142857142857,0,0,0
Social,2019-03-30,79,70,85,0.6352941176470588,5.5058823529411764,106.32941176470588,0,0,0
Social,2019-04-14,79,73,80,0.6625,2,33.3375,0,0,0
Social,2019-04-23,79,69,82,0.6463414634146342,2.9390243902439024,118.60975609756098,0,0,0
Social,2019-06-24,79,64,85,0.5882352941176471,2.8941176470588235,89.14117647058823,0,0,0
Social,2019-07-17,79,64,83,0.5662650602409639,2.9759036144578315,66.97590361445783,0,0,0
Social,2019-09-10,79,75,81,0.49382716049382713,3.4691358024691357,76.45679012345678,0,0,0
Social,2019-09-25,79,70,99,0.5151515151515151,2.3434343434343434,123.81818181818181,0,0,0
(Other),2019-02-08,78,44,87,0.3563218390804598,5.563218390804598,171.1264367816092,0,0,0
(Other),2019-03-14,78,47,85,0.27058823529411763,5.247058823529412,161.03529411764706,0.011764705882352941,1,28.98
(Other),2019-05-10,78,43,86,0.3372093023255814,4.965116279069767,240.90697674418604,0,0,0
(Other),2019-06-28,78,52,85,0.3058823529411765,4.2,115.44705882352942,0,0,0
(Other),2019-11-25,78,54,82,0.3780487804878049,4.975609756097561,173.6219512195122,0,0,0
Affiliates,2019-02-06,78,68,83,0.7108433734939759,2.1686746987951806,142.710843373494,0,0,0
Affiliates,2019-11-04,78,67,86,0.5,3.8255813953488373,261.8488372093023,0,0,0
Organic Search,2019-02-23,78,64,90,0.32222222222222224,6.122222222222222,193.1888888888889,0,0,0
Organic Search,2019-09-08,78,54,95,0.3368421052631579,5.852631578947369,181.31578947368422,0,0,0
Organic Search,2019-11-17,78,55,91,0.31868131868131866,5.978021978021978,229.2967032967033,0,0,0
Social,2019-01-05,78,74,83,0.6024096385542169,2.6987951807228914,133.9156626506024,0,0,0
Social,2019-06-04,78,60,81,0.6049382716049383,2.691358024691358,115.82716049382717,0,0,0
Social,2019-06-10,78,55,97,0.4845360824742268,3.6597938144329896,198.04123711340208,0,0,0
(Other),2019-07-23,77,46,82,0.21951219512195122,6.573170731707317,275.8780487804878,0,0,0
(Other),2019-07-24,77,50,93,0.44086021505376344,4.56989247311828,191.86021505376345,0,0,0
(Other),2019-11-06,77,53,80,0.4,4.6875,168.2625,0,0,0
Affiliates,2019-04-24,77,58,89,0.5842696629213483,2.898876404494382,138.0561797752809,0,0,0
Affiliates,2019-11-07,77,74,81,0.6172839506172839,2.1358024691358026,89.76543209876543,0,0,0
Affiliates,2019-11-26,77,59,85,0.6588235294117647,1.9058823529411764,74.01176470588236,0,0,0
Organic Search,2019-04-19,77,44,86,0.32558139534883723,6.046511627906977,253.75581395348837,0,0,0
Organic Search,2019-09-15,77,58,90,0.4777777777777778,4.733333333333333,216.61111111111111,0,0,0
Organic Search,2019-10-20,77,61,85,0.3058823529411765,4.858823529411764,234.42352941176472,0.011764705882352941,1,83.6
Social,2019-01-11,77,62,83,0.4819277108433735,3.6626506024096384,166.95180722891567,0,0,0
Social,2019-01-15,77,68,80,0.575,2.45,111.425,0,0,0
Social,2019-01-20,77,67,84,0.5714285714285714,3.2738095238095237,87.91666666666667,0,0,0
Social,2019-02-11,77,67,81,0.6172839506172839,2.419753086419753,136.30864197530863,0,0,0
Social,2019-02-27,77,69,84,0.5119047619047619,3.2738095238095237,213.85714285714286,0,0,0
Social,2019-03-03,77,72,81,0.6172839506172839,2.9135802469135803,63.333333333333336,0,0,0
Social,2019-03-13,77,71,81,0.6419753086419753,2.4074074074074074,73.1358024691358,0,0,0
Social,2019-04-08,77,63,80,0.6,2.3,79.1,0,0,0
Social,2019-04-10,77,71,77,0.6103896103896104,2.272727272727273,70.44155844155844,0,0,0
Social,2019-12-07,77,73,78,0.5384615384615384,3.08974358974359,73.35897435897436,0,0,0
(Other),2019-04-12,76,46,80,0.4,4.175,105.9125,0,0,0
(Other),2019-04-24,76,47,77,0.3116883116883117,4.376623376623376,155.15584415584416,0,0,0
(Other),2019-05-30,76,47,84,0.27380952380952384,6.726190476190476,265.2142857142857,0.011904761904761904,1,9.98
Affiliates,2019-04-26,76,62,90,0.6222222222222222,2.2777777777777777,124.72222222222223,0,0,0
Affiliates,2019-10-01,76,59,82,0.6951219512195121,1.9146341463414633,112.03658536585365,0,0,0
Organic Search,2019-02-18,76,46,89,0.3595505617977528,4.719101123595506,183.92134831460675,0,0,0
Social,2019-03-19,76,70,80,0.6625,2.725,109.375,0,0,0
Social,2019-04-29,76,69,77,0.5454545454545454,2.155844155844156,45.97402597402598,0,0,0
Social,2019-05-02,76,62,79,0.4810126582278481,5.075949367088608,92.26582278481013,0,0,0
Social,2019-05-24,76,62,81,0.5679012345679012,2.925925925925926,97.1604938271605,0,0,0
Social,2019-06-26,76,60,82,0.524390243902439,3.597560975609756,123.34146341463415,0,0,0
(Other),2019-06-10,75,48,80,0.325,4.6125,160.4,0,0,0
(Other),2019-07-17,75,54,85,0.2823529411764706,5.541176470588235,166.05882352941177,0.011764705882352941,1,107.96
(Other),2019-09-18,75,52,78,0.21794871794871795,4.846153846153846,216.55128205128204,0,0,0
(Other),2019-11-14,75,49,83,0.3373493975903614,4.313253012048193,170.19277108433735,0,0,0
(Other),2019-12-05,75,47,83,0.3253012048192771,4.240963855421687,213.63855421686748,0,0,0
Affiliates,2019-03-15,75,57,84,0.6190476190476191,2.2738095238095237,82.78571428571429,0,0,0
Organic Search,2019-05-05,75,52,83,0.24096385542168675,5.626506024096385,219.34939759036143,0,0,0
Organic Search,2019-11-10,75,53,85,0.24705882352941178,8.282352941176471,273.81176470588235,0,0,0
Social,2019-02-17,75,72,75,0.5733333333333334,2.64,73.92,0,0,0
Social,2019-03-10,75,67,78,0.5897435897435898,3.9358974358974357,98.57692307692308,0,0,0
Social,2019-04-16,75,60,77,0.5714285714285714,2.4415584415584415,58.96103896103896,0,0,0
Social,2019-05-22,75,69,77,0.5844155844155844,3.5974025974025974,103.50649350649351,0,0,0
Social,2019-06-05,75,67,80,0.575,3.9875,96.6375,0,0,0
Social,2019-06-06,75,68,79,0.5443037974683544,4.050632911392405,83.70886075949367,0,0,0
Social,2019-07-30,75,65,77,0.5194805194805194,3.4285714285714284,86.55844155844156,0,0,0
Social,2019-11-08,75,71,80,0.6,3.325,107.925,0,0,0
Social,2019-12-17,75,58,79,0.5316455696202531,3.4936708860759493,202.18987341772151,0,0,0
(Other),2019-05-15,74,56,77,0.2727272727272727,4.714285714285714,133.19480519480518,0,0,0
(Other),2019-11-26,74,43,83,0.37349397590361444,4.385542168674699,160.90361445783134,0,0,0
Affiliates,2019-01-29,74,63,79,0.6075949367088608,2.6455696202531644,111.45569620253164,0,0,0
Affiliates,2019-03-25,74,65,77,0.6103896103896104,3.0779220779220777,134.84415584415584,0,0,0
Organic Search,2019-03-01,74,50,81,0.2839506172839506,5.407407407407407,311.0617283950617,0,0,0
Organic Search,2019-08-18,74,52,93,0.3655913978494624,4.096774193548387,166.7311827956989,0,0,0
Organic Search,2019-11-09,74,55,83,0.3493975903614458,5.72289156626506,226.21686746987953,0.012048192771084338,1,53
Social,2019-01-21,74,62,77,0.5064935064935064,3.7012987012987013,146.5064935064935,0,0,0
Social,2019-02-15,74,66,78,0.5641025641025641,3.2948717948717947,105.35897435897436,0,0,0
Social,2019-04-28,74,67,77,0.5194805194805194,3.5584415584415585,101.49350649350649,0,0,0
Social,2019-05-01,74,61,81,0.48148148148148145,3.493827160493827,120.22222222222223,0,0,0
Social,2019-05-28,74,65,75,0.6,2.933333333333333,66.32,0,0,0
Social,2019-07-03,74,59,76,0.5657894736842105,2.1842105263157894,82.10526315789474,0,0,0
(Other),2019-01-25,73,48,79,0.3037974683544304,5.7594936708860756,279.9746835443038,0,0,0
(Other),2019-07-25,73,57,83,0.27710843373493976,7.180722891566265,280.9277108433735,0.012048192771084338,1,15.39
(Other),2019-09-10,73,47,86,0.38372093023255816,5.651162790697675,175.88372093023256,0.011627906976744186,1,182.7
(Other),2019-12-12,73,46,77,0.3116883116883117,5.207792207792208,272.7792207792208,0,0,0
Affiliates,2019-03-14,73,58,81,0.5555555555555556,2.2839506172839505,98.18518518518519,0,0,0
Affiliates,2019-07-10,73,60,77,0.5194805194805194,2.4805194805194803,107.3896103896104,0,0,0
Affiliates,2019-10-21,73,58,83,0.5542168674698795,2.7710843373493974,150.6987951807229,0,0,0
Organic Search,2019-04-07,73,48,82,0.35365853658536583,6.2926829268292686,225.82926829268294,0,0,0
Social,2019-01-06,73,64,75,0.5866666666666667,2.8933333333333335,100.24,0,0,0
Social,2019-02-01,73,65,73,0.5753424657534246,2.8219178082191783,79.46575342465754,0,0,0
Social,2019-03-17,73,62,75,0.6266666666666667,2.2666666666666666,58.81333333333333,0,0,0
Social,2019-06-07,73,56,77,0.4935064935064935,3.168831168831169,106.14285714285714,0,0,0
Social,2019-06-15,73,66,75,0.5733333333333334,2.8133333333333335,157.04,0,0,0
Social,2019-06-19,73,59,74,0.6216216216216216,2.3513513513513513,107.9054054054054,0,0,0
(Other),2019-01-22,72,43,75,0.30666666666666664,5.133333333333334,148.86666666666667,0,0,0
Affiliates,2019-01-20,72,66,77,0.37662337662337664,5.298701298701299,168.53246753246754,0,0,0
Affiliates,2019-01-22,72,58,80,0.5125,3.0125,114.1875,0,0,0
Affiliates,2019-05-20,72,62,82,0.524390243902439,2.5365853658536586,184.46341463414635,0,0,0
Affiliates,2019-06-24,72,62,76,0.5394736842105263,3.1842105263157894,207.67105263157896,0,0,0
Affiliates,2019-08-29,72,61,75,0.5333333333333333,2.9466666666666668,207.34666666666666,0,0,0
Affiliates,2019-09-28,72,60,77,0.6103896103896104,2.155844155844156,119.25974025974025,0,0,0
Affiliates,2019-12-10,72,62,80,0.6625,1.7,70.0125,0,0,0
Organic Search,2019-03-24,72,44,80,0.35,5.675,192.5125,0,0,0
Organic Search,2019-10-06,72,51,82,0.2804878048780488,6.548780487804878,258,0.012195121951219513,1,6
Social,2019-01-19,72,61,78,0.5897435897435898,2.8076923076923075,67.42307692307692,0,0,0
Social,2019-01-26,72,68,74,0.6621621621621622,3.027027027027027,111.63513513513513,0,0,0
Social,2019-03-15,72,62,72,0.6527777777777778,2.763888888888889,80.93055555555556,0,0,0
Social,2019-04-01,72,60,72,0.6388888888888888,2.9305555555555554,87.83333333333333,0,0,0
Social,2019-06-03,72,56,77,0.5324675324675324,3.675324675324675,124.6103896103896,0,0,0
Social,2019-07-12,72,64,74,0.5540540540540541,2.4324324324324325,57.567567567567565,0,0,0
(Other),2019-04-11,71,45,75,0.28,5.253333333333333,218.81333333333333,0,0,0
(Other),2019-05-28,71,51,72,0.3888888888888889,4.277777777777778,131.09722222222223,0,0,0
(Other),2019-06-24,71,49,78,0.2948717948717949,5.128205128205129,159.3846153846154,0,0,0
(Other),2019-07-11,71,55,73,0.273972602739726,4.273972602739726,160.58904109589042,0,0,0
(Other),2019-07-15,71,52,76,0.3157894736842105,4.934210526315789,164.51315789473685,0.013157894736842105,1,45.99
(Other),2019-11-13,71,44,76,0.2894736842105263,4.5,203.03947368421052,0,0,0
(Other),2019-11-18,71,45,79,0.25316455696202533,4.962025316455696,219.7594936708861,0,0,0
(Other),2019-12-02,71,44,73,0.3287671232876712,3.73972602739726,170.13698630136986,0,0,0
(Other),2019-12-17,71,51,76,0.27631578947368424,4.578947368421052,190.97368421052633,0,0,0
Affiliates,2019-01-21,71,61,76,0.5,3.763157894736842,214.64473684210526,0,0,0
Affiliates,2019-07-18,71,65,79,0.5569620253164557,1.9620253164556962,190.15189873417722,0,0,0
Affiliates,2019-09-11,71,67,82,0.5609756097560976,2.5365853658536586,159.0487804878049,0,0,0
Affiliates,2019-10-08,71,59,79,0.5443037974683544,1.8734177215189873,99.49367088607595,0,0,0
Affiliates,2019-11-21,71,58,83,0.54216867469879515,2.5180722891566263,100.65060240963855,0,0,0
Organic Search,2019-10-13,71,47,83,0.3253012048192771,4.9156626506024095,212.24096385542168,0,0,0
Social,2019-02-25,71,64,73,0.6438356164383562,2.3424657534246576,56.38356164383562,0,0,0
Social,2019-03-14,71,59,76,0.5,3.4210526315789473,89.73684210526316,0,0,0
Social,2019-04-02,71,64,74,0.5405405405405406,3.7162162162162162,104.51351351351352,0,0,0
Social,2019-05-14,71,55,75,0.6133333333333333,2.546666666666667,65.61333333333333,0,0,0
Social,2019-05-21,71,63,74,0.527027027027027,3.3783783783783785,76.5945945945946,0,0,0
Social,2019-06-18,71,58,74,0.4594594594594595,4.351351351351352,144.24324324324326,0,0,0
Social,2019-07-09,71,50,75,0.44,3.2533333333333334,114.30666666666667,0,0,0
Social,2019-08-13,71,62,72,0.5416666666666666,3.1527777777777777,48.80555555555556,0,0,0
Social,2019-11-30,71,62,80,0.6375,3,134.325,0,0,0
Social,2019-12-13,71,61,73,0.6712328767123288,2.0273972602739727,54.93150684931507,0,0,0
(Other),2019-02-06,70,50,74,0.2972972972972973,4.891891891891892,167.8783783783784,0,0,0
(Other),2019-04-04,70,44,73,0.2602739726027397,5.698630136986301,158.1917808219178,0,0,0
(Other),2019-04-10,70,47,79,0.4050632911392405,4.8354430379746836,208.0253164556962,0,0,0
(Other),2019-06-11,70,48,74,0.22972972972972974,4.797297297297297,151.7027027027027,0,0,0
(Other),2019-09-26,70,35,74,0.32432432432432434,5.986486486486487,233.75675675675674,0,0,0
(Other),2019-11-12,70,47,74,0.20270270270270271,6.27027027027027,264.6756756756757,0,0,0
(Other),2019-12-16,70,35,84,0.23809523809523808,5.904761904761905,253.6904761904762,0,0,0
Affiliates,2019-03-27,70,62,78,0.5641025641025641,3.1923076923076925,189.06410256410257,0,0,0
Affiliates,2019-05-07,70,61,74,0.7027027027027027,2,94.54054054054055,0,0,0
Affiliates,2019-09-30,70,60,81,0.6666666666666666,2.0864197530864197,94.33333333333333,0,0,0
Affiliates,2019-10-30,70,63,71,0.5774647887323944,2.140845070422535,103.73239436619718,0,0,0
Display,2019-01-23,70,65,74,0.7567567567567568,1.7027027027027026,52.891891891891895,0,0,0
Display,2019-04-12,70,66,74,0.9054054054054054,1.3783783783783783,11.472972972972974,0,0,0
Organic Search,2019-08-09,70,59,78,0.32051282051282054,4.615384615384615,186.06410256410257,0,0,0
Social,2019-01-27,70,67,71,0.6056338028169014,2.4788732394366195,68.8169014084507,0,0,0
Social,2019-02-12,70,60,76,0.631578947368421,2.6973684210526314,88.85526315789474,0,0,0
Social,2019-04-26,70,65,72,0.5833333333333334,5.097222222222222,62.875,0,0,0
Social,2019-06-17,70,59,74,0.5540540540540541,3.554054054054054,93.48648648648648,0,0,0
Social,2019-08-27,70,59,73,0.589041095890411,2.643835616438356,135,0,0,0
Social,2019-10-11,70,59,70,0.6,2.3142857142857145,81.02857142857142,0,0,0
Social,2019-11-27,70,64,76,0.5131578947368421,4.328947368421052,126.75,0,0,0
Social,2019-12-01,70,63,70,0.5571428571428572,2.2142857142857144,72.77142857142857,0,0,0
(Other),2019-01-21,69,48,75,0.32,4.826666666666667,143.45333333333335,0,0,0
(Other),2019-03-19,69,39,76,0.39473684210526316,4.9868421052631575,141.5,0,0,0
(Other),2019-06-04,69,44,77,0.2727272727272727,4.857142857142857,114.51948051948052,0,0,0
(Other),2019-06-06,69,45,71,0.38028169014084506,4.464788732394366,108.92957746478874,0,0,0
(Other),2019-07-19,69,47,74,0.2972972972972973,5.594594594594595,258.7972972972973,0,0,0
(Other),2019-09-19,69,44,71,0.36619718309859156,5.774647887323944,233.43661971830986,0,0,0
(Other),2019-10-01,69,42,70,0.32857142857142857,4.642857142857143,189.32857142857142,0,0,0
Affiliates,2019-10-03,69,62,82,0.5853658536585366,2.792682926829268,174.6829268292683,0,0,0
Organic Search,2019-05-04,69,48,76,0.34210526315789475,5.868421052631579,250.8421052631579,0,0,0
Social,2019-05-12,69,57,73,0.6027397260273972,2.6986301369863015,61.95890410958904,0,0,0
Social,2019-05-16,69,56,70,0.4857142857142857,3.5142857142857142,136.15714285714284,0,0,0
Social,2019-05-27,69,64,69,0.5942028985507246,3.2318840579710146,77.76811594202898,0,0,0
Social,2019-06-28,69,60,69,0.5507246376811594,3.318840579710145,110.91304347826087,0,0,0
Social,2019-08-12,69,64,70,0.5428571428571428,3.5714285714285716,128.52857142857144,0,0,0
(Other),2019-07-09,68,42,74,0.3108108108108108,5.5,192.33783783783784,0.013513513513513514,1,51.98
(Other),2019-12-11,68,44,73,0.3835616438356164,4.972602739726027,198.27397260273972,0,0,0
Affiliates,2019-01-25,68,55,86,0.5813953488372093,2.9302325581395348,296.7674418604651,0,0,0
